"series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","MinTShrc","MinTShrcv"
55,203.654521266003,203.654521266003,414.580022640086,582.804660066102,579.757862923711,412.319707375293,404.717595604916,200.624655585788,199.517640924837
56,675.958460514459,675.958460514459,988.800855581154,733.115854673881,727.656474420531,633.512293503126,605.100134189868,686.558268633416,688.74239654999
57,374.742995664691,374.742995664691,317.504067549934,660.322199015447,659.453484564323,515.926979553457,518.633660253623,374.253816762148,373.110161305732
58,398.410536736569,398.410536736569,511.304535512589,709.320223965471,706.548800074401,574.122708115279,554.229810301841,391.762746024413,389.53604173869
59,1.35394051760056,1.35394051760056,402.575497941864,361.995428811972,362.132346172624,161.577010380708,180.020499733676,1.31968164843252,1.32107797063104
60,5.72814360582474,5.72814360582474,390.721500385349,361.999792141004,361.982957164008,160.94864858408,180.372803497745,5.68180301727944,5.65577062800985
61,3.65529869675924,3.65529869675924,396.560731043934,361.889538228704,362.074631012028,161.81398679244,180.136010933112,3.59686150139518,3.59387664902888
62,1.89398590032613,1.89398590032613,403.495844866481,362.073381457055,362.237391590898,161.643817530144,180.312346611057,1.83654551659501,1.86031928690169
63,8.94148044671601,8.94148044671601,374.243573552379,361.24146420976,361.498288707149,157.589746587415,176.599986584719,8.20513672900806,8.22957402966393
64,4.46807348643791,4.46807348643791,399.775010270463,362.093345749698,362.435500498863,161.450073472952,180.005932003252,4.3359394840281,4.32410936452009
65,232.853544117381,232.853544117381,271.760160967409,2121.55672950063,2124.14582379373,1701.85584239754,1693.28862282607,231.975952760409,232.627153373375
66,6429.89609076389,6429.89609076389,22242.0445626297,4800.84354225953,4795.69465936114,5178.05021120185,5169.03228480049,3299.81882842224,5786.13975185362
67,143.506433746092,143.506433746092,350.140065766738,2091.19693067001,2094.79535243679,1666.62409731356,1667.33171411792,144.634989361932,144.59739989712
68,1028.82447829908,1028.82447829908,2499.22467238039,970.352034417925,968.751033291562,969.114379158185,970.222474626732,781.702561663643,788.912275140697
69,279.947615400519,279.947615400519,499.367666765378,300.457714467259,296.28665898353,255.24187064589,243.497104121205,282.245618828488,275.717454295265
70,307.392033311041,307.392033311041,109.082828742433,390.922035859341,391.35863654405,331.75592880529,336.101737218142,298.781349808223,298.305752114531
71,316.131080124601,316.131080124601,540.425962643722,310.528510360212,308.327188652822,275.596993396503,264.382276127559,316.403427241059,315.077325875353
72,300.109230145077,300.109230145077,225.223567708207,376.1704774356,379.439133371801,318.252929829047,324.745588536269,297.033614312319,293.807611370843
73,743.278937013063,743.278937013063,1214.58966394556,713.518911795578,709.810229937455,715.455251794995,704.808815624485,715.386876637452,720.774282252108
74,771.231614186081,771.231614186081,1523.4637545597,727.9996041097,728.800293353507,722.924384096327,729.283885908623,709.009000481191,711.549765793098
75,78.2860014044308,78.2860014044308,637.247901835114,257.685269501341,259.329858399552,155.58248533106,175.065339052551,78.3753098881599,78.4985826435354
76,211.063939200328,211.063939200328,118.754104474437,315.447083707662,318.211965967664,245.33525466295,265.876386587751,207.028815516503,206.729292710825
77,378.668480409673,378.668480409673,424.152025641024,414.988947488615,415.204928971201,372.897666328234,384.208433657432,369.05236846215,366.513615863903
78,24.1997344096903,24.1997344096903,829.646722315545,452.831463429984,458.631764641272,293.434365892575,319.608204711879,24.1454485434217,24.1923869582384
79,1818.74721938144,1818.74721938144,5124.19686779289,1674.23354509182,1675.75629577668,1714.60088169961,1718.79491648175,1526.11740431444,1570.46806209136
80,2.24331440332221,2.24331440332221,864.050013506637,444.303583487548,450.366481060126,284.897110767264,309.873857932242,2.23496887678804,2.23947106658513
81,1581.41754555579,1581.41754555579,2849.72595614218,1283.05572869607,1276.95955097377,1386.1234633966,1364.73899895788,1384.41326506753,1361.44032234405
82,1915.97717440781,1915.97717440781,3907.69179941792,1740.40934118609,1731.16010694014,1844.55092526144,1809.4805899289,1717.7263013966,1673.83918869364
83,111.496802473948,111.496802473948,548.366924569652,421.520892583601,426.130252606749,275.688347158099,288.225053389344,108.481441029135,108.953108487667
84,25.4234366445461,25.4234366445461,313.551472017782,155.760242087565,158.498143440084,97.821086405233,120.20657118065,25.2274488783746,25.1948315850209
85,10.8160952546041,10.8160952546041,375.606974323415,154.657978145891,156.695839291055,96.756955962528,120.477940301944,10.829259101013,10.8581464549358
86,14.9309203389682,14.9309203389682,346.476111654174,150.066959121267,152.13753686711,95.349656780304,114.900885815901,14.8538365734768,14.7736778647227
87,19.6304886919897,19.6304886919897,326.034783230604,154.20943314549,155.597799443631,94.7924343640338,116.361310651369,19.2364162890504,19.2497853451233
88,18.1325439096621,18.1325439096621,332.971003106082,151.712341761391,153.653663183648,96.3440873835381,118.126928276688,18.8281087076602,18.9442852117463
89,203.737135565158,203.737135565158,282.881409687915,239.630921643509,240.484955290064,212.556099724118,225.514782611347,134.438487404018,134.562679640474
90,42.8988861737981,42.8988861737981,236.72476834604,162.784540812181,164.759930368151,101.679919039947,128.586359171873,45.011227199011,45.7541646086217
91,330.750646075689,330.750646075689,378.474403503061,399.731803273384,405.863532342478,345.360121841226,349.883598168596,330.660922892736,332.266037205899
92,1406.63599147185,1406.63599147185,3244.60649378222,1382.71141985999,1378.92795538687,1384.77046277115,1372.39410243794,1385.07843430308,1372.8299584507
93,385.52731455608,385.52731455608,392.717354537904,516.252630589745,517.240255144472,459.443080212377,462.101294417669,387.931902855757,388.597235228077
94,213.508933332768,213.508933332768,396.512590527848,370.016335804549,377.065104653661,283.086711014533,294.721395555244,210.155357716317,212.27156784648
95,396.05192600642,396.05192600642,307.012408727947,464.31516365728,467.62493185099,420.045281449975,421.169873927605,394.636378057061,394.770953069356
96,1542.19123226458,1542.19123226458,4799.12862661848,1380.51601177115,1386.39154724058,1404.14731504638,1416.8821441063,1313.41102890712,1347.06730001952
97,1059.5922778643,1059.5922778643,2195.35154804499,1043.43977991472,1034.27247133722,1018.73309817697,1002.2033166883,1015.60234754293,991.346570719184
98,703.139953008928,703.139953008928,1297.99768027697,806.645327934162,789.205472612856,747.045513194826,716.097770848312,696.36282077235,690.213090896317
99,377.959507497823,377.959507497823,752.855062410693,652.197242498017,646.511192620164,564.732667738213,550.699662572036,377.324744679198,377.365055402258
100,1259.84974587556,1259.84974587556,3096.79682576882,1358.52701574218,1339.33864104158,1332.96898315648,1300.58264943484,1734.41551416268,1652.83122747307
101,51.8269015379912,51.8269015379912,202.883277164822,119.69868006257,121.893667606728,89.2238599107775,108.422528503373,51.8544725029773,50.3116710959753
102,345.267283888413,345.267283888413,792.087929160703,334.013354028934,332.822866794148,334.311810002312,332.794815368905,347.258111583507,345.577162064139
103,34.7550690440083,34.7550690440083,273.873519600746,102.583036068427,107.359034907446,68.1183287751602,105.387590642344,33.3278425360693,33.2214210039903
104,105.035546050325,105.035546050325,188.210693213086,166.281198327565,165.059403141556,145.021673480071,141.212122341048,109.918994851755,110.194842785184
105,57.0433223796815,57.0433223796815,182.27532906717,119.847484512569,120.825908346271,90.3954282828615,112.679930346061,70.3894722956685,70.0699824637973
106,70.7798508888563,70.7798508888563,114.817799877807,112.051703983027,114.10459876784,89.8021141356043,112.48620378221,70.5380623577371,70.5416640046051
107,225.371399139817,225.371399139817,369.154510174958,256.44138710571,252.734105298182,245.469009225236,236.890081921567,243.214439990047,240.399003326459
108,214.754090402633,214.754090402633,431.549901907542,262.394487657151,255.280273301126,249.773231433098,217.69570292998,234.311960140417,231.165299507303
109,694.965305853571,694.965305853571,1876.85670098119,629.762427446497,628.940898950556,652.449603357225,651.959474236133,561.38807975723,560.859877538265
110,4.8798940032049,4.8798940032049,177.827346136829,67.3524930121147,80.2020129284737,25.7526640065379,82.7534393747628,4.91478722414707,4.90470796741749
111,5.37715795960907,5.37715795960907,177.540179577727,67.6800042654166,80.5116893783037,26.1083046368957,83.8704250052538,5.17196449235513,5.12311979332828
112,2.83823225178686,2.83823225178686,184.803145686614,67.0001941686876,79.7787809380811,25.7482830336993,83.239050042687,2.79382882324054,2.78798053047707
113,4.07610348855158,4.07610348855158,178.889201211106,66.8124007083525,79.5659445228403,25.7841938321228,83.4124442396555,4.11518068754791,4.09657435175726
114,2.89769200440514,2.89769200440514,182.68591790339,66.5075227591512,79.1697434444461,25.8013744549759,82.6716965720755,2.97834279595394,2.97836619799296
115,4.88031931019366,4.88031931019366,176.275000934764,66.2617496094226,78.5634447515647,25.2450995614716,81.6455335509088,4.7726381086071,4.77492901167903
116,4.48231321505919,4.48231321505919,181.111793494331,67.1758043229642,80.0862439992354,25.8502147380119,83.3262907076304,4.40672578121374,4.39717682200179
117,205.330299409957,205.330299409957,237.564929117992,173.981081435707,178.10489286118,175.407398734529,179.866559776817,181.214696477544,180.906225921893
118,65.4199147317174,65.4199147317174,168.40583755255,99.3866692266023,110.905735528061,63.3386037175641,97.4919771335184,64.4036873907133,63.8272568952024
119,88.1520769571158,88.1520769571158,48.2025353964896,137.089201557103,150.036131748817,99.0629036959437,137.433938382296,86.908797504145,86.9105494896795
120,65.519667002837,65.519667002837,291.082286438065,150.556061336647,163.834293643774,99.8634457778831,143.017219611559,66.6456241780827,66.9172282617626
121,67.7720046332842,67.7720046332842,93.436871045202,103.561340470028,115.47399018966,71.7995828088874,110.914425777267,66.7063260514144,66.7502138268972
122,61.7313451944408,61.7313451944408,160.639872825292,104.804835559381,114.350698033003,76.6962798328332,101.461407236864,60.5615482583755,59.299634559811
123,168.265535813106,168.265535813106,203.16046283339,177.967649817661,186.199177352336,165.632711867111,185.125766260598,166.221865672568,166.088635341674
124,252.066641063492,252.066641063492,430.000666716465,203.56053675292,202.353916621194,220.732623313791,219.511582143813,221.386140104543,219.643364729871
125,447.550351601113,447.550351601113,1318.74788823868,416.967858143496,418.484798411579,422.474867253105,428.494456172908,385.652372772604,388.264394408902
126,168.088109006271,168.088109006271,42.6726340377752,238.80623382284,241.9842007885,203.833453112343,211.285052560437,208.019445147432,207.700833923998
127,259.874766861793,259.874766861793,284.333672198363,277.460807938581,278.647609566958,269.392143314425,267.248126961767,287.615009720283,287.742142107308
128,44.2092848638517,44.2092848638517,562.944884719056,187.3778138563,193.484419470369,128.637440539028,151.243283079291,43.8273793839341,43.7621148624563
129,62.1802499498829,62.1802499498829,384.828458442852,181.815128781826,186.258699460201,135.165271035427,145.166188081185,62.3020573179538,62.233685464773
130,151.050155314916,151.050155314916,575.130805457841,213.001270990287,222.047549639189,153.171374812921,183.02186695267,150.713796922095,150.624700762151
131,30.6948377326537,30.6948377326537,514.945856539835,182.655847155258,187.609711428246,124.987240348892,147.273917839017,30.7716226882575,30.8932892023679
132,1385.79908328783,1385.79908328783,3949.18941904413,1228.89186516399,1231.04245061044,1267.70054421451,1270.75141766593,568.716375701037,567.797538733512
133,102.528775976235,102.528775976235,335.603424321478,199.219708462689,201.238839409078,156.972853724813,166.829231856759,101.518425603398,99.8416433122335
134,490.093045047119,490.093045047119,569.835074269085,361.667016088325,367.547329254762,342.226460489139,380.925544236976,483.222648680426,485.205998514425
135,26.8734272507192,26.8734272507192,717.675925928375,247.486232280948,248.16122536808,165.56432560327,179.253478167866,26.9353009917507,27.4767116086769
136,184.653920637441,184.653920637441,254.62874012216,250.053684427357,255.312763461643,182.237434864623,222.445348576125,179.550537098874,183.163237569829
137,1868.30078800074,1868.30078800074,4349.67858331538,1934.56626326825,1926.86962430586,1917.05886280333,1879.02682088963,2014.21295906941,1974.38624573254
138,455.820006084619,455.820006084619,807.700082441512,540.478745139744,540.512616792356,492.438421907611,499.888808501853,457.321968965101,455.766915290779
139,1264.69063317537,1264.69063317537,3063.67607866892,1250.76311573899,1247.46896210912,1252.68468069472,1239.65728458616,1262.2980296254,1245.97824761638
140,336.163807399214,336.163807399214,380.199061071864,308.182702323541,315.384820672469,271.549751635204,316.865525354989,325.083795249384,326.234874251469
141,670.907522280361,670.907522280361,1443.8987105338,680.593614893781,673.735606753615,677.556448536756,646.130872799305,697.65278699751,682.696666174436
142,1521.99936208321,1521.99936208321,2245.22854828733,1559.51435935877,1545.20669898962,1612.88196431859,1530.09238701678,1573.36450864102,1556.37831910752
